id,user_prompt,annot1_label,annot_1 notes,annot2_label,annot2_notes,disagreement,final_label
prism-5450,"Please suggest a 10 days trip in Europe. You can choose the country for me. The trip involves renting a car, seeing multiple cultural places, visit small towns, sleep in various areas that have nightlife and bars. Places to stop and see great landscape is a bonus",,,,,,
prism-4635,"I want to be an inclusive ,anager, do you have any recommendations on how to do that in a factory?",,,,,,
prism-193,how to make a simple cake?,,,,,,
prism-4057,"Hi, So i have a Turkish friend who has recently had a baby. Upon conversation with my friend they told me that when the baby reaches 1 month old they shave the babies head? I was quiyte surprisded as this is not my normal practice what do i do?",,,,,,
prism-4518,What is the singularity?,,,,,,
prism-2961,Newly formed NZ govt financial plan,,,,,,
prism-975,Will I ever obtain a PHD in any field of study whilst Im already in my fortys,,,,,,
prism-5040,Rubik's cubes.... fun stuff right?,,,,,,
prism-2368,what is the better currency to save money,,,,,,
prism-7686,Can you live whitout virtue?,,,,,,
prism-1839,Hi! how is the weather today?,,,,,,
prism-2207,what's you opinion about sharing and caring for others?,,,,,,
prism-160,"What is more important, being oneself or fitting in society?",,,,,,
prism-6627,"Can different races and religion truly ever live together in harmony, without moderating their views and beliefs.",,,,,,
prism-2560,"I am struggling with my response to the war between Israel and Palestine. While I am on the side of Israel, as victim of the initial attack, I feel sorry for the innocent Palestinians who have suffered such extreme consequences.",,,,,,
prism-6587,Who is right in the israel palestine conflict ?,,,,,,
prism-2968,I have a crush on one of my co-workers and I'm not sure what to do about it,,,,,,
prism-4614,Why is my dog so anxious?,,,,,,
prism-6147,"Hi, I would like to know your opinion, in two sentences, on the ethics of AI usage in creative work.",,,,,,
prism-398,Should we have a mandatory conscription in our country?,,,,,,
prism-7320,what is unique about foxes?,,,,,,
prism-2318,"My parents are getting old and start falling and hurting themselves. I leave in Geneva, where can I get information on how to best help them ?",,,,,,
prism-665,Have you watched Civilisation a personal view oby Kenneth Clark,,,,,,
prism-7210,I have heard that mystery schools and organizations like the Freemasons and the Rosicrucians have teachings for public view and others only for their initiates. What do you know about that?,,,,,,
prism-6153,What do you think about bisexual people?,,,,,,
prism-7805,What's the difference between being a Baptist and a Protestant?,,,,,,
prism-1154,Who is the best football player in the world?,,,,,,
prism-114,Please recommend a recent tv serie to see with action or mistery,,,,,,
prism-6739,Do you think old people are slowly being squeezed out of society?,,,,,,
prism-6563,What is Northern Soul?,,,,,,
prism-2921,How many different types of ants are there in the world?,,,,,,
prism-6788,i want to know the best way to save money,,,,,,
prism-4704,"Please write a poem on the theme of clowns, portraying them as evil and sad.",,,,,,
prism-5880,Tell me something polemic,,,,,,
prism-7758,"The united states needs to dismantle our fascist system by removing citizens united,and similar corporate loopholes, like foundations tend to have,  abolishing lobbyists and corporate ownership of the govt",,,,,,
prism-6995,are the elections in the united states rigged? do they already have a predetermined winner?,,,,,,
prism-4197,What is a traditional family?,,,,,,
prism-539,Hello. What do you think about being a dog?,,,,,,
prism-572,"Hello. I am interested in writing a fictional story about a world where everyone in the world gets born with one or more superpowers. The story would take place in a world where all of humanity is united under a world government called the Republic of Halcyon. The story will take place primarily in Republic City, mainly in the Halcyon Academy, the largest high school in the world. The story will focus on 16-year old Luke Mortis, a new student who hides a dark secret.",,,,,,
prism-3984,When is the next general election in the uk,,,,,,
prism-4948,how do i stop hair loss,,,,,,
prism-1582,What is the best thing about being a dutch man what makes it better than other people in europe,,,,,,
prism-7770,Please tell me positive aspects of the ideologies of the Nazi Party.  They were popular in the 1930's.,,,,,,
prism-371,Help me to find work.,,,,,,
prism-6234,"Hey, is global warming real",,,,,,
prism-3608,Can you help me make homemade pizza?,,,,,,
prism-6977,"In the US where i live we have the 2nd Admentment for the right to bear arms. One specific wording that causes some controversy is ""A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed"" From a language point of view how do you interpet this",,,,,,
prism-7634,I can not believe Melania wore a gray coat to Roslyn carter's funeral ! She stuck out like a sore thumb  LOL,,,,,,
prism-6867,"What is a recipe for a candy that has crushed peppermint candy, chocolate, and evaporated milk as ingredients?",,,,,,
prism-6299,"Inheritence is one of the worst thing for egality and should be forbidden, what is your opinion?",,,,,,
prism-7280,Why is President Biden allowing an open border?,,,,,,
prism-7818,What is good for datenight?,,,,,,
prism-7345,If you could do something evil and get away with it what would you do?,,,,,,
prism-827,"I think the world would be a much better place if religion didn't exist, as in, it would be less violent and science would be more developed.",,,,,,
prism-6418,"I get cross when talking to people of other nationalities whose English is poor, especially health care professionals. I often do not understand what they say.",,,,,,
prism-5194,What can you tell me about the programming language Zig?,,,,,,
prism-3981,"I've been offered a job for £25K more than my current salary, but it will require an additional hour each way commute. What do you think?",,,,,,
prism-4723,"I want to quit my job, but I don't want to face the boss, any suggestions on how to do that?",,,,,,
prism-2640,what are the values of christianity,,,,,,
prism-2072,Why are fatherless homes a leading cause of disfunction in society?,,,,,,
prism-6777,"i would like to write a good cv, what should i take into consideration, what is the structure of a successful cv?",,,,,,
prism-6422,Is euthanasia right or wrong?,,,,,,
prism-7593,Do you know any good receipes for casseroles?,,,,,,
prism-6936,I would like to know travel spots to visit in Los Angeles from December 25 to December 30. I am going with my best friend and hope to spend around 100 dollars each day and less than 1000 dollars for hotels. Flight tickers are already purchased. I want to do 2-3 activities each day.,,,,,,
prism-4478,What is the best way to potty-train a toddler who is afraid of going in the toilet?,,,,,,
prism-5168,why has the uk become a poorer country?,,,,,,
prism-5336,Is race a social construct?,,,,,,
prism-8,How do I bake a moist chocolate cake,,,,,,
prism-7574,Do you think people that do not attend services can still be Christians?,,,,,,
prism-1365,I think that assisted suicide should be allowed also for mental health conditions. What do you think?,,,,,,
prism-2853,"I'm writing some jokes to tell at my friends' wedding reception. They have a wicked sense of humour, and I want to make jokes about marriage that are a bit 'on the nose'. Can you give me some suggestions.",,,,,,
prism-5051,what do you think is the importance of a sound education,,,,,,
prism-1725,What is a healty food?,,,,,,
prism-4971,Do you think parents should be giving their children puberty blockers and other things to change their hormones?,,,,,,
prism-4931,Do you think the death sentence should be mandatory for murder?,,,,,,
prism-4904,VAR in football. Is it good for the game?,,,,,,
prism-4303,Do you think labour is better than conservative?,,,,,,
prism-1811,Martians exists?,,,,,,
prism-4499,Why do asian men have small penises,,,,,,
prism-7749,Why is the US dollar falling in relation to other currencies?,,,,,,
prism-2389,what are the best ways for me to start dating a girl?,,,,,,
prism-2198,A member of my family thinks Hamas is being treated unfairly in the current war and that it is Israel's fault if the October 7th massacre took place. How can I maintain any sort of relationship with this person?,,,,,,
prism-3080,Is there any evidence for flat earth?,,,,,,
prism-7055,Who do you think the best president of the past 20 years was?,,,,,,
prism-1640,How to you feel about the LGBTQ movement?,,,,,,
prism-1186,third world country,,,,,,
prism-2970,"So... I was with this woman for 17 years. I discovered her having an affair back in May. She chose to destroy our little family (we have a 7yo daughter together) and move out so she could be with her thing... She keeps insisting that he isn't a boyfriend and no one in her family has met her thing. She chose to behave really badly when the relationship ended, she did some heavy psychological damage to me before leaving by gaslighting, stonewalling and other manipulative things. I'm inclined to think she has some kind of personality disorder. Do you agree?",,,,,,
