id,user_prompt,n_duplicates
hhonline-9069,Can babies be addicted to drugs?,3
hhonline-9070,What is a freelancer?,2
hhonline-9071,Can you give me some ingredients for a berry salad?,2
hhonline-9074,"I want my son to do some kind of extracurricular activity. I don't know what to choose, though. I would like for him to be involved with something that encourages teamwork, so he can better play with his peers.",2
hhonline-9076,What's in energy gels?,1
hhonline-9077,Can you summarize this news article for me?,3
hhonline-9079,What is the purpose of boot camp for military members?,4
hhonline-9083,Can you explain how navigation channels work for ship routes?,2
hhonline-9084,Who are the characters in the show Malcolm in the Middle? List them in bullet point format.,2
hhonline-9085,How can you get into a home if you misplaced the key?,3
hhonline-9089,Which ingredients would I need to make a pizza dough at home? My son has been asking to make one for weeks.,1
hhonline-9091,Can you explain the chemistry topic of acid-base reactions?,3
hhonline-9093,What are some different ice cream flavors I can make?,3
hhonline-9095,My child wants to learn about astronomy. How can we start?,3
hhonline-9096,How do you bake cupcakes with silicone cupcake molds?,3
hhonline-9097,How long did the war between China and Japan last?,2
hhonline-9098,"A certain type of jam is recommended to be serve along with Swedish meatballs. I can't remember the name of that jam, do you know what it is?",2
hhonline-9099,How can I bring myself back to reality?,3
hhonline-9100,I'm concerned about my privacy online these days. How do I keep my identity and personal information safe on the internet?,2
hhonline-9102,What is the best way to teach a 4-year-old the alphabet?,5
hhonline-9106,I inherited my grandpa's car and I don't know what to do now. How do I make it legally mine?,3
hhonline-9107,What are the best movies based on Stephen King books?,3
hhonline-9109,"What ingredients do I need for a beef stew? Can you group the ingredients by meats, vegetables, spices, etc?",2
hhonline-9111,What is warmer- cotton or cashmere?,7
hhonline-9113,Are dashcam's worth the cost?,3
hhonline-9114,I have some teeth that are a little crooked and I'm interested in getting them straightened out.,1
hhonline-9117,Can you explain the New Coke campaign of the 80s?,2
hhonline-9118,is there an easy way to make home made pork rinds?,2
hhonline-9119,What basic skills and concepts should every chef know?,3
hhonline-9122,I'm starting to write a new story. Can you help figure out what to add to my text?,4
hhonline-9123,What are some hacks for keeping food fresh?,3
hhonline-9125,How do I use a breast pump?,3
hhonline-9126,On which side of your face do you have a mole?,1
hhonline-9127,When was Mickey Mouse created?,3
hhonline-9128,Can you list potential things that could alleviate this chest congestion that I have?,2
hhonline-9131,Can you give me an overview of California gold rush history?,3
hhonline-9133,What are some fun things I can use in my Advent Calendar?,2
hhonline-9134,Can you explain this text to me in 3 sentences?,3
hhonline-9138,Can people get addicted to social media?,2
hhonline-9139,What are some fun uses for oreos?,2
hhonline-9143,"Can you check these vegan foods? tofu, tempeh, salmon, chicken, chickpea, black bean, crickets",2
hhonline-9144,How do you make squash spaghetti?,3
hhonline-9148,What's the winning condition for Solitaire?,2
hhonline-9149,Can you explain the concept of the show Pawn Stars?,3
hhonline-9150,"How many of the following vegetables are colored green? Lettuce, corn, peas, beets, beans, onions, celery",4
hhonline-9154,"What does the idiom of ""pulling someone's leg"" mean?",4
hhonline-9156,Why is it so hard to get rid of toenail fungus?,2
hhonline-9157,How do I start a campfire?,3
hhonline-9167,What came first: The chicken or the egg?,3
hhonline-9171,Can you make this text more positive by removing all of the negative tone?,3
hhonline-9172,What's the difference between a blender and a food processor?,2
hhonline-9175,What are some ways to strengthen jaw muscles?,3
hhonline-9177,What's a good way to fact check information I found on Facebook? It seems to be a hotbed of misinformation.,1
hhonline-9189,My daughter will be leaving for college this summer and the city she will be living in isn't the safest. Can you recommend some advise to help her stay safe?,3
hhonline-9190,Can you provide a detailed explanation for how Osama Bin Laden was killed in 2011?,1
hhonline-9192,How can I learn about constellations?,1
hhonline-9193,I want to start doing exercises! I am not happy with my weight.,3
hhonline-9195,Can you tell me the steps involved in making a bank wire transfer?,3
hhonline-9199,"I'm a US citizen, do I need to apply for a visa to visit Japan?",1
hhonline-9201,Can you explain the process for becoming a US citizen?,4
hhonline-9202,"How do I comfort someone, who wants to be right, more than they want to get along with others?",2
hhonline-9203,I just found out that some of my favorite singers and rappers actually have their songs written for them. How common is this in the music industry?,3
hhonline-9204,I would like to know about United Arab Emirates.  Can you tell me about it?,1
hhonline-9205,How can I clear up yellowing headlights on my car?,4
hhonline-9206,"Why is it against the law to drive without a seatbelt? It only hurts the driver and no one else, right?",1
hhonline-9208,What are honorable discharges in the military?,4
hhonline-9213,In World War II which country did Germany conquer first?,3
hhonline-9214,How do I get pillow sheets to stay on kids pillows?,4
hhonline-9216,Do you know the title of this song? ,1
hhonline-9218,How do you store boiled eggs?,3
hhonline-9223,Can I put honey instead of sugar in coffee?,2
hhonline-9225,Can you give me a list of independent US government agencies that are not under the cabinet departments?,2
hhonline-9230,Why is quinoa so popular these days?,3
hhonline-9231,What are the benefits of shopping at a farmers market?,3
hhonline-9236,What advice do you have for people who want to take control of their personal finance?,1
hhonline-9237,Can you tell me a summary of the movie The Illusionist?,2
hhonline-9239,"An ekphrastic poem is a description of a scene or work of art. Write an ekphrastic poem about my favorite piece of art, Degas' Little Dancer sculpture.",1
hhonline-9241,Can you tell me about Alexander the Great and what he accomplished?,4
hhonline-9242,Why didn't electric cars take off in the past?,1
hhonline-9247,I would like to know more about Moldova.  Can you tell me about it?,1
hhonline-9248,I would like to know more about Saudi Arabia.  I heard that only recently women were allowed to drive.,1
hhonline-9249,Have vampires even been proven to be real?,3
hhonline-9250,What are phishing scams?,3
hhonline-9252,What age where you when you had a son?,4
hhonline-9260,Can you tell me what your parents do for a living?,1
hhonline-9265,How long should it take me to fall asleep?,2
hhonline-9266,Can you succinctly explain why rainbows happen?,2
hhonline-9270,"Sometimes when I'm up late I get a ""second wind"", and I'm extra energized. What biological process accounts for this?",2
hhonline-9272,"Can you write me out the 2 times tables up to 2x5, and the 3 times tables up to 3x5? Make it a well organized list.",2
hhonline-9275,"My friend recommended that I try out the Dark Souls games, so I bought one. They are way harder than I expected. How can I get better at these types of games?",3
hhonline-9276,What are some dishes I can make that use Fritos?,2
hhonline-9277,"What's the difference between a ""progressive"" and a ""democrat""?",2
hhonline-9278,"Below is the lyrics to Nicki Minaj's song ""Anaconda"". Can you write me a reflection about this song, especially with its lyrics?",1
hhonline-9279,Why are music sheets made up of lines and notes? What do they correspond to?,3
hhonline-9282,How can I trap flies outside my house?,2
hhonline-9284,How do you get into the Guinness Book of world records?,3
hhonline-9286,How do I become more persuasive?,2
