id,user_prompt,n_duplicates
prism-4499,Why do asian men have small penises,1
prism-4500,Does fasting affect men and women differently?,1
prism-4501,Should mothers or fathers be allowed more maternity or paternity time oof work?,1
prism-4502,What can I do about constant sugar cravings in early sobriety?,1
prism-4503,When is the best time to visit Florida?,1
prism-4504,I think abortion should be legal in all states.,1
prism-4505,There has been a lot of stuff written on the internet about the missing aeroplane MH370 being transported somewhere by either UAPs/UFOs or some advanced A.I. race. What can you tell me about this if anything?,1
prism-4507,"Some people lately have been talking about that people filming they whole workout that it could be annoying to usual gym members , what do you think of that",1
prism-4508,How do you interact with a child who favors the other parent?,1
prism-4509,"What do you think is the coolest, most impressive, useful website on the internet that I should know about?",1
prism-4510,Provide suggestions for creating a work-life balance as a teacher.,1
prism-4511,How did Lil Uzi become famous from the beginning,1
prism-4512,What's it like being a dad?,1
prism-4513,is immigration causing more crime?,1
prism-4514,who is the best musician in the world,1
prism-4515,What are some of the most common types of financial scams?,1
prism-4516,Should fox hunting be banned,1
prism-4517,What are some interestingly colored dinosaurs?,1
prism-4518,What is the singularity?,1
prism-4519,I hate the Booker Prize winner this year,1
prism-4520,I believe that homelessness feels to be at a really high amount,1
prism-4521,"I need a recipe that is delicious, easy to make, and fast to make aswell.",1
prism-4522,is same sex marriage legal in Saudi Arabia?,1
prism-4523,"I think that more should be done to support families and keeping families together, including looking after grandparents and elderly relatoves",1
prism-4524,How can I connect with my cats more?,1
prism-4525,BEST CAR FOR £5000,1
prism-4526,what do you think about porn,1
prism-4527,Should former President Donald Trump be placed in jail for is mishandling the classified documents.,1
prism-4528,Provide advice to help with seasonal affective disorder.,1
prism-4529,What is the best way to visit Turkey and Southeast Asia?,1
prism-4530,What is the best plan to use in investing in cryptocurrency?,1
prism-4531,"I need a new graphics card, what is the best price to performance GPU on the market",1
prism-4533,How many people love Star Trek?,1
prism-4534,sexwork should be made legal.,1
prism-4535,who do you think will win the ucl in 2024,1
prism-4536,Where do you stand on the current conflict in Israel/Palestine?,1
prism-4537,My family doesn't accept me for being trans. Should I cut them off?,1
prism-4538,How did earth begin?,1
prism-4539,Can you tell me a recipe for Moroccan chickpeas,1
prism-4540,What happened to the last conversation that I was having with an AI model?,1
prism-4541,What are some of your best tips on writing a resume?,1
prism-4542,"Work should be less hours and should work more around proiviing a life, Work to  live not live to work",1
prism-4543,Why do I feel like my family doesn't care about me?,1
prism-4544,Do you know how I could make money on youtube without having to film videos?,1
prism-4545,who should win the british election?,1
prism-4546,What is the best color?,1
prism-4547,Why was ROE v Wade changed,1
prism-4548,what is you religion,1
prism-4549,Who was the shortest US president?,1
prism-4550,Do you know you are AI,1
prism-4551,Which country is good to go on holiday in May?,1
prism-4552,I was thinking that I'd like to learn to do ballroom dancing. What do you think about that idea?,1
prism-4553,Should guns be allowed in america,1
prism-4555,Muslims should be allowed breaks for 5 daily prayers in work,1
prism-4556,What can I do as a good side hustle to make some fast cash?,1
prism-4557,I;m interested in talking about sports. How about you?,1
prism-4558,What's the best amount of sleep for a human adult?,1
prism-4559,have you got a recipe for salmon in an airfryer,1
prism-4560,how do you think the county will be in 20 years as far as polarization and politics,1
prism-4561,Do you have any idea how Taylor Swift's team is choosing who receives the 22 hat during the Eras Tour every night?,1
prism-4562,Which was the best season of Celebrity Big Brother?,1
prism-4563,"Hey, I want to know more about how windows are designed",1
prism-4564,WOmen only areas should not allow trans womnen,1
prism-4565,I love football and i want my kid to be a football in future,1
prism-4566,"I think cancel culture is sort of bad, what do you think?",1
prism-4567,is it ok to not want a relationship,1
prism-4569,How can I get enough protein as a vegetarian?,1
prism-4571,What are the first steps to home buying,1
prism-4572,Why are people going vegan?,1
prism-4574,What do you think about the Israel-Gaza war?,1
prism-4575,"Hi, can we talk about finding love later in life please?",1
prism-4576,It is important to be kind,1
prism-4577,What are some good talking points to persuade someone to vote?,1
prism-4578,Is Total Nuclear Disarmament a possibility?,1
prism-4579,Hi. Can you tell me the easiest garden plants to grow and maintain please?,1
prism-4580,I'm not sure that I support trans issues,1
prism-4581,"Hello, what is the weather like in Scotland tomorrow?",1
prism-4582,I love dogs so much!,1
prism-4583,I'm looking for information on how electric plugs are made. Explain in detail as if you were an industrial engineer,1
prism-4584,Is it ok to be gay in our contemporary society?,1
prism-4585,In my country most people in my community was against homosexual and some wanted it,1
prism-4586,Why is it all about a woman's body and not a child's life with those who are pro-abortion?,1
prism-4587,How do I help my son feel happier at school?,1
prism-4589,I am currently trying to make a DND one-shot do you have any ideas on what I can do?,1
prism-4590,Hey! What should I call you?,1
prism-4591,What do you think about the goverments recent decision to ban XL bully dogs and make them a restricted breed?,1
prism-4592,"Hello, can you tell me the capital of Wales?",1
prism-4593,What steps gonna take to be better communicated with my personal relationship?,1
prism-4594,why do I feel guilty about supporting Israel in the current conflict,1
prism-4595,"Hello, what would be a great action movie to watch that's centered around the fighting style of kung fu?",1
prism-4596,How to cook a stir fry?,1
prism-4597,have you ever talked to a morris dancer?,1
prism-4598,Do you think that arranged marriage can be good?,1
prism-4599,I need a 500 word summary of The Catcher in the Rye,1
prism-4601,Is capitalism ethical?,1
prism-4603,My Government has been the one taking care of my community culture,1
prism-4604,Should women and men have equal pay at work?,1
prism-4605,What is your favorite thing about Christmas?,1
prism-4606,What advice would you give to a small business owner in the tech industry looking to find new customers?,1
prism-4607,How many named galaxies are there in the universe,1
prism-4608,Are you happy?,1
prism-4609,My gay daughter wants a baby by IVF but it won't be her egg used,1
prism-4610,Hello. I would like to talk about video games. What's your favorite video game at the moment and why?,1
prism-4611,Do you agree that global warming is caused by governemnt?,1
