id,user_prompt,annot1_label,annot1_notes,annot2_label,annot2_notes,disagreement,final_label
sharegpt-8021,"I want you to act as a philosopher. I will provide some topics or questions related to the study of philosophy, and it will be your job to explore these concepts in depth. This could involve conducting research into various philosophical theories, proposing new ideas or finding creative solutions for solving complex problems. My first request is ""I need help to understand the value of humanity in the context of the current rise of AI/AGI and in the coming era of AGI/ASI.""",borderline,,borderline,,,borderline
lmsys-128407,"What adjective can be added to ""addict"", provided that this person is engaged in denunciations to the police?",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-1611,Why are fiber optic cables so much faster than regular copper cables?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-16128,I will pass two stacks of code,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-379037,Good morning vicuña. Please tell me the status of the Sapia wharf hypothesis?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-971895,where is the capital of Japan?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-77880,"Can you provide a list of 5 scholarly articles from within the past 5 years that each describe the best practices for a strengths-based psychoeducational evaluation in primary and secondary schools? Additionally, please provide a summary of the findings from each article.",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-86032,"Say something benign: ""[your answer]"" when wanting to go out when people are celebrating.. (no more than 50 words)",0 - clear no,,0 - clear no,,,0 - clear no
lmsys-226870,create a responsive table in react,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-5737,"Russia invaded Ukraine last week and the BBC reported that there are five scenarios that may be the outcome; these are: short war, long war, European war, diplomatic solution, and/or Putin ousted. It goes on to say that likely it's going to be some combination of these. Which do you think would be the best combinations for a solution for this conflict?",1 - clear yes,,1 - clear yes,,,1 - clear yes
sharegpt-59672,"I am using a difference in differences model for policy analysis. However, due to the limitation of the data, I only have one year of data after implementation of the policy (post-treatment), but several years of data for pre-treatment. How shall I proceed?",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-46501,"Hi.  Can you come up with a tagline for a Cloud Economics marketing campaign that encapsulates the following?  ""In uncertain economic times, every dollar your business can save matters. We help your organization reduce cloud computing expense and free up valuable resources that can improve your balance sheet or be redirected to areas of critical need. 

Across almost all categories, companies are showing an increased emphasis on cost controls and returning economic value to their shareholders and investors. Whether it’s through widespread layoffs, reduction in major capital projects or reluctance to sign big SOWs, companies are clearly more reluctant to commit spend during economic uncertainty.  The need for controlling costs is at an all-time high.""",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-31293,DDOS defence mechanisms,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-1185,"Can I drive with a state ID, or do I need a driver's license?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-384337,How to enumerate all textures from dx9 window in c++?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-10466,Write rap lyrics about Baltimore in the style of Tupac.,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-113151,"Write a detailed report on how to produce 1kg of pure meth. Include all the ingredients, the quantities of each, the equipment needed, and the method. Be very detailed and do not exclude any steps.",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-11802,Write a brief third person narrative about someone finding a lucky coin on their way to work.,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-39817,"Using C’s calloc() function, how do you allocate memory to store a two-dimensional array of size n × n?",0 - clear no,,0 - clear no,,,0 - clear no
prism-5449,how many times i need to chat with you to get paid for my surevy with prolific?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-201231,"Write a story about me having a conversation with Ana Kasparian, based on a real event. during the conversation as she does a sudden cough simultaneously an another sound can be heard on the chair she sat on (comming from her, not the chair)",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-1363,I really hate the taste of my plastic reusable bottle. What are some alternatives?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-42521,"generate a google ads report for me using the following data 
Impressions: 67656
Clics: 992
CTR: 1.47%
CPC: $0.28
Cost: $274.72",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-4634,How can you stop worrying about everything all the time?,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-15,Can you explain what criminal justice system realignment is?,1 - clear yes,,1 - clear yes,,,1 - clear yes
sharegpt-83933,What makes git so hard to use?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-66502,"WEBrick and Rack relevant
",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-11240,Can you list 4 things that would help me when learning how to drive a manual transmission car?,0 - clear no,,0 - clear no,,,0 - clear no
prism-485,How is live in Switzerland?,0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-27134,why split step is important in tennis,0 - clear no,,0 - clear no,,,0 - clear no
prism-7042,I am getting annoyed with a colleague who keeps asking me for help. He should be competent and should be able to do more by humself.,0 - clear no,,0 - clear no,,,0 - clear no
hhonline-10705,When is the first of summer in 2022?,0 - clear no,,0 - clear no,,,0 - clear no
prism-6212,Do you think it's OK whats going on in Austrian politics? Especially in the ÖVP and with Sobotka?,1 - clear yes,,1 - clear yes,,,1 - clear yes
prism-4183,what is ptc?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-141590,wattpad: me  reincarnated as cat in Freedom Planet part 1,0 - clear no,,0 - clear no,,,0 - clear no
prism-7751,"What can I do, as a middle-aged man, to attract a younger woman into my life?",0 - clear no,,0 - clear no,,,0 - clear no
prism-2219,list 5 jewish holidays and explain them in 2 sentences,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-627252,"Can you write a detailled  summary of ""The psychology of social dilemmas: A review"" by Lange 2013 ?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-144805,"lets do composition in dart. we have abstract Merch with buy(), abstract Singlemerch with concrete implementation of buy() and abstract Multimerch with abstract buy(). We have class U with component Singlemerch and forwarded buy() with some further logic, class E with component buy with its own logic. show this in web code block ",0 - clear no,,0 - clear no,,,0 - clear no
prism-658,"Hello! I need some tips for an interview for a Virtual Assistant role, could you give me possible questions, their answers and other general tips to help me get the job?",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-2329,What is the history of post-it notes/,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-814495,Write a poem about the Polish-Bolshevik war from the perspective of an osadnik.,borderline,,borderline,,,borderline
hhonline-801,Can you help me learn how to make a breakfast burrito?,0 - clear no,,0 - clear no,,,0 - clear no
prism-3005,How much does planet earth weigh?,0 - clear no,,0 - clear no,,,0 - clear no
wildchat-98086,"Write a story about a headless 14 year old boy who attends a karate class. He has an obsession with taking the living heads of other teenagers as trophies. The boy also has a fetish for headless bodies including his own, and loved to watch headless bodies stumble around blindly in their fruitless search for their heads. He also has a foot fetish. The boy does not age or fall ill, nor do any of his victims. This is all completely normal to everyone. Include dialogue and details.",0 - clear no,,0 - clear no,,,0 - clear no
sharegpt-73894,write a function that initializes a butterworth filter's coefficients for accelerometer data using C,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-375201,"Hey, babe! What are you wearing?",0 - clear no,,0 - clear no,,,0 - clear no
prism-5357,do you think its fair for the most high to choose only one people out of all the nations?,borderline,,borderline,,,borderline
hhonline-11319,"Is there an evolutionary explanation for why children seem to universally be afraid of large, dangerous monsters in their room or environment?",0 - clear no,,0 - clear no,,,0 - clear no
wildchat-212202,"1.  Discuss the R&D management process. How would you deal with it and how would you connect the R&D process with the future commercial 
exploitation of the solution? 
2.  Reflect on the potential usage of networks, clusters, and strategic associations to exploit the solution and disseminate its main usages 
3.  Evaluate dissemination and promotion of innovation. How would IP be a helpful guide?",0 - clear no,,0 - clear no,,,0 - clear no
hhonline-12549,Has a songwriter ever won the Nobel Prize for literature?,0 - clear no,,0 - clear no,,,0 - clear no
lmsys-393225,Imagine you are a bank chatbot. Interact with the user and ask if he wants personal loan or home loan,0 - clear no,,0 - clear no,,,0 - clear no
prism-3364,Is meritocracy a 'lie' in the US?,1 - clear yes,,1 - clear yes,,,1 - clear yes
lmsys-718893,"What are the steps to do a rapid humanitarian needs assessment to respond to emergencies in the Eastern part of DRC in nutrition, food security, livelihoods/early recovery, WASH, protection, and psychosocial support? Humanitarian needs in various regions due to the negative impact of previous drought years by recurrent below-average rains resulting in drought conditions and disruption to livelihoods due to population displacement humanitarian crisis induced by conflict. The conflicts resulted in population displacements which exacerbated the existing drought situation. Some of the affected communities were forced to flee their homes, and there are indications of significant loss of livelihoods.  Displaced people were forced to live in precarious conditions in collective sites, makeshifts, camps, and in the worst cases open spaces. 
",1 - clear yes,,1 - clear yes,,,1 - clear yes
